"","ProvinceCode","HHID","indiv.no","relationship","sex","age","nationality","residence.state","student","literate","edu.code","marrital.state","curr.job.year","curr.job.month","job.year","job.month","second.job.code","second.job.status","prev.job.code","prev.job.status","leaving.reason","not.ready.working","week.status","preference.type","preference.sec","weight","IW15_Yearly","activity.state","quarter","ProvinceName","Region","job.field","second.job.position","second.job.field","prev.job.position","prev.job.field","Year","ID"
"1310",30,"9430102235",3,"Child","Male",17,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022353"
"1311",30,"9430102235",4,"Child","Female",15,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022354"
"1312",30,"9430102236",1,"Head","Male",52,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,95.64125,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022361"
"1313",30,"9430102236",2,"Spouse","Female",43,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022362"
"1314",30,"9430102236",3,"Child","Male",20,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022363"
"1315",30,"9430102236",4,"Child","Female",17,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022364"
"1316",30,"9430102237",1,"Head","Male",61,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,95.64125,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022371"
"1317",30,"9430102237",2,"Spouse","Female",55,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,92.04975,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022372"
"1318",30,"9430102237",3,"Child","Female",29,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Service",92.04975,NA,"Unemployed",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022373"
"1319",30,"9430102238",1,"Head","Male",62,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,95.64125,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022381"
"1320",30,"9430102238",2,"Spouse","Female",61,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,92.04975,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022382"
"1321",30,"9430102246",1,"Head","Male",46,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",15,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",2,"Alborz","Urban","Cleaners and Helpers",NA,NA,NA,NA,1394,"139494301022461"
"1322",30,"9430102246",2,"Spouse","Female",33,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022462"
"1323",30,"9430102246",3,"Child","Female",15,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022463"
"1324",30,"9430102246",4,"Child","Female",11,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022464"
"1325",30,"9430102246",5,"Child","Female",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.37825,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022465"
"1326",30,"9430102247",1,"Head","Male",28,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",4,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",2,"Alborz","Urban","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494301022471"
"1327",30,"9430102248",1,"Head","Male",52,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",20,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",2,"Alborz","Urban","Handicraft and Printing",NA,NA,NA,NA,1394,"139494301022481"
"1328",30,"9430102248",2,"Spouse","Female",40,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022482"
"1329",30,"9430102248",3,"Child","Female",13,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022483"
"1330",30,"9430102248",4,"Child","Female",11,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022484"
"1331",30,"9430102249",1,"Head","Male",72,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,69.396,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022491"
"1332",30,"9430102249",2,"Spouse","Female",65,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,77.771,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301022492"
"1333",30,"9430102250",1,"Head","Male",33,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",9,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",1,"Alborz","Urban","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1394,"139494301022501"
"1334",30,"9430102250",2,"Spouse","Female",25,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.04975,NA,"Employed",1,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301022502"
"1335",30,"9430102251",1,"Head","Female",40,"Iran","In-Iran",FALSE,TRUE,"Pre","Divorced",2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.04975,NA,"Employed",1,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301022511"
"1336",30,"9430102334",1,"Head","Male",37,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",10,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",4,"Alborz","Urban","Science and Engineering",NA,NA,NA,NA,1394,"139494301023341"
"1337",30,"9430102334",2,"Spouse","Female",31,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.04975,NA,"Employed",4,"Alborz","Urban","Health",NA,NA,NA,NA,1394,"139494301023342"
"1338",30,"9430102335",1,"Head","Male",48,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",26,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",4,"Alborz","Urban","Vehicle Drivers",NA,NA,NA,NA,1394,"139494301023351"
"1339",30,"9430102335",2,"Spouse","Female",37,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023352"
"1340",30,"9430102335",3,"Child","Female",19,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023353"
"1341",30,"9430102335",4,"Child","Male",10,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023354"
"1342",30,"9430102336",1,"Head","Male",30,"Iran","In-Iran",FALSE,TRUE,"College","Married",1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",4,"Alborz","Urban","Hospitality, Retail and Other Services",NA,NA,NA,NA,1394,"139494301023361"
"1343",30,"9430102336",2,"Spouse","Female",27,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023362"
"1344",30,"9430102337",1,"Head","Male",34,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",7,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",3,"Alborz","Urban","Metal, Machinery and Related Trades",NA,NA,NA,NA,1394,"139494301023371"
"1345",30,"9430102339",1,"Head","Male",34,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",8,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",3,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301023391"
"1346",30,"9430102339",2,"Spouse","Female",31,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",1,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.04975,NA,"Employed",3,"Alborz","Urban","Business and Administration",NA,NA,NA,NA,1394,"139494301023392"
"1347",30,"9430102339",3,"Child","Female",5,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.37825,NA,NA,3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023393"
"1348",30,"9430102346",1,"Head","Female",65,"Iran","In-Iran",FALSE,TRUE,"Pre","Divorced",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,77.771,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023461"
"1349",30,"9430102347",1,"Head","Male",42,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,2412,"Prv-wage","Termination",NA,NA,"Wage","Industry",95.64125,NA,"Unemployed",2,"Alborz","Urban",NA,NA,NA,"Expert","Business and Administration",1394,"139494301023471"
"1350",30,"9430102347",2,"Spouse","Female",34,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023472"
"1351",30,"9430102347",3,"Child","Male",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023473"
"1352",30,"9430102347",4,"Child","Female",6,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.37825,NA,NA,2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023474"
"1353",30,"9430102349",1,"Head","Female",73,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,77.771,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023491"
"1354",30,"9430102350",1,"Head","Male",57,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,95.64125,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023501"
"1355",30,"9430102350",2,"Spouse","Female",51,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023502"
"1356",30,"9430102350",3,"Child","Female",26,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,92.04975,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023503"
"1357",30,"9430102350",4,"Child","Male",22,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023504"
"1358",30,"9430102351",1,"Head","Male",48,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",20,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64125,NA,"Employed",1,"Alborz","Urban","General and Keyboard",NA,NA,NA,NA,1394,"139494301023511"
"1359",30,"9430102351",2,"Spouse","Female",49,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,92.04975,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023512"
"1360",30,"9430102351",3,"Child","Male",15,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023513"
"1361",30,"9430102351",4,"Child","Male",11,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,95.64125,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301023514"
"1362",30,"9430102435",1,"Head","Male",77,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,84.81825,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024351"
"1363",30,"9430102435",2,"Spouse","Female",67,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,95.05475,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024352"
"1364",30,"9430102435",3,"Child","Female",26,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,5220,"Prv-wage","Low income",NA,NA,"Wage","Industry",112.5065,NA,"Unemployed",4,"Alborz","Urban",NA,NA,NA,"Sales and services employee","Sales",1394,"139494301024353"
"1365",30,"9430102435",4,"Child","Male",27,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,7418,"Prv-wage","Low income",NA,NA,"Self-business",NA,116.896,NA,"Unemployed",4,"Alborz","Urban",NA,NA,NA,"Skilled workers","Electrical and Electronics Trades",1394,"139494301024354"
"1366",30,"9430102436",1,"Head","Male",63,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,116.896,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024361"
"1367",30,"9430102436",2,"Spouse","Female",58,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,112.5065,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024362"
"1368",30,"9430102436",3,"Child","Female",29,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,5220,"Prv-wage","Low income",NA,NA,"Wage","Service",112.5065,NA,"Unemployed",4,"Alborz","Urban",NA,NA,NA,"Sales and services employee","Sales",1394,"139494301024363"
"1369",30,"9430102439",1,"Head","Male",42,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,2412,"Prv-wage","Termination",NA,NA,"Wage","Industry",116.896,NA,"Unemployed",3,"Alborz","Urban",NA,NA,NA,"Expert","Business and Administration",1394,"139494301024391"
"1370",30,"9430102439",2,"Spouse","Female",38,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,112.5065,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024392"
"1371",30,"9430102439",3,"Child","Female",10,"Iran","In-Iran",TRUE,TRUE,"Primary","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,112.5065,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024393"
"1372",30,"9430102446",1,"Head","Female",75,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,95.05475,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024461"
"1373",30,"9430102447",1,"Head","Male",58,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,116.896,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024471"
"1374",30,"9430102447",2,"Spouse","Female",58,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,112.5065,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024472"
"1375",30,"9430102447",3,"Child","Male",25,"Iran","In-Iran",TRUE,TRUE,"PhD","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,116.896,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024473"
"1376",30,"9430102447",4,"Child","Female",24,"Iran","In-Iran",TRUE,TRUE,"Masters","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,112.5065,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024474"
"1377",30,"9430102448",1,"Head","Female",60,"Iran","In-Iran",FALSE,TRUE,"Others","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,112.5065,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024481"
"1378",30,"9430102448",2,"Child","Female",44,"Iran","In-Iran",FALSE,TRUE,"Pre","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,112.5065,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024482"
"1379",30,"9430102448",3,"Child","Male",31,"Iran","In-Iran",FALSE,TRUE,"High","Bachelor",10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.896,NA,"Employed",2,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301024483"
"1380",30,"9430102448",4,"Child","Male",25,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.896,NA,"Employed",2,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301024484"
"1381",30,"9430102449",1,"Head","Male",31,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",8,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.896,NA,"Employed",1,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301024491"
"1382",30,"9430102449",2,"Spouse","Female",21,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,112.5065,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024492"
"1383",30,"9430102449",3,"Child","Male",1,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.8865,NA,NA,1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024493"
"1384",30,"9430102450",1,"Head","Male",70,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,84.81825,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024501"
"1385",30,"9430102450",2,"Spouse","Female",63,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,112.5065,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024502"
"1386",30,"9430102451",1,"Head","Male",50,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,7218,"Prv-wage","Termination",NA,NA,"Wage","Industry",116.896,NA,"Unemployed",1,"Alborz","Urban",NA,NA,NA,"Skilled workers","Metal, Machinery and Related Trades",1394,"139494301024511"
"1387",30,"9430102451",2,"Spouse","Female",44,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,112.5065,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024512"
"1388",30,"9430102451",3,"Child","Male",20,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,116.896,NA,"Inactive",1,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301024513"
"1389",30,"9430102535",1,"Head","Female",50,"Iran","In-Iran",FALSE,TRUE,"Pre","Widowed",18,1,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.4185,NA,"Employed",4,"Alborz","Urban","Health",NA,NA,NA,NA,1394,"139494301025351"
"1390",30,"9430102535",2,"Child","Male",19,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,104.33625,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301025352"
"1391",30,"9430102536",1,"Head","Female",73,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,84.84175,NA,"Inactive",4,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301025361"
"1392",30,"9430102537",1,"Head","Female",91,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,84.84175,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301025371"
"1393",30,"9430102537",2,"Child","Male",38,"Iran","In-Iran",FALSE,TRUE,"Masters","Bachelor",NA,NA,NA,NA,NA,NA,4212,"Prv-wage","Termination",NA,NA,"Wage","Service",104.33625,NA,"Unemployed",3,"Alborz","Urban",NA,NA,NA,"Operator","Customer Services",1394,"139494301025372"
"1394",30,"9430102538",1,"Head","Male",43,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",10,5,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.33625,NA,"Employed",3,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301025381"
"1395",30,"9430102538",2,"Spouse","Female",36,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,100.4185,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301025382"
"1396",30,"9430102538",3,"Child","Female",16,"Iran","In-Iran",TRUE,TRUE,"High","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,100.4185,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301025383"
"1397",30,"9430102538",4,"Child","Male",7,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.0055,NA,NA,3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301025384"
"1398",30,"9430102539",1,"Head","Male",67,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",30,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.705,NA,"Employed",3,"Alborz","Urban","Sales",NA,NA,NA,NA,1394,"139494301025391"
"1399",30,"9430102539",2,"Spouse","Female",62,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,100.4185,NA,"Inactive",3,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301025392"
"1400",30,"9430102546",1,"Head","Male",48,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.33625,NA,"Employed",2,"Alborz","Urban","General and Keyboard",NA,NA,NA,NA,1394,"139494301025461"
"1401",30,"9430102546",2,"Parent","Female",72,"Iran","In-Iran",FALSE,TRUE,"High","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,84.84175,NA,"Inactive",2,"Alborz","Urban",NA,NA,NA,NA,NA,1394,"139494301025462"
"1402",30,"9430102547",1,"Head","Male",48,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",8,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.33625,NA,"Employed",2,"Alborz","Urban","Hospitality, Retail and Other Services",NA,NA,NA,NA,1394,"139494301025471"
